country,year,co2,gdp_per_capita,renew_energy_cons,energy_intensity,foreign_direct_inv,labour_force_total,trade,urban,avg_gdp,income_level,years_available,gini_disp,reg_quality,was_missing,income_level_stable
Portugal,2012,49.9283,18679.76266,25.5,2.83,9.88117848952073,5377902,75.9411067187813,1122127.5953355806,19162.8770912,High income,30,32.9,0.82,FALSE,High income
Portugal,2013,48.2934,18597.72141,30.2,2.86,6.94609171015971,5282453,78.0305056874282,1126915.7431085112,19162.8770912,High income,30,33,0.8,FALSE,High income
Portugal,2014,47.8225,18836.89675,30.5,2.8,5.23551856283017,5223671,80.220669072079,1131685.2441096143,19162.8770912,High income,30,32.7,0.75,FALSE,High income
Portugal,2015,51.8764,19215.7813,27.2,2.85,0.6380745862791,5196241,80.6346756266443,853064.9148605777,19162.8770912,High income,30,32.5,0.94,FALSE,High income
Portugal,2016,50.68,19662.82309,29,2.77,3.56501050349716,5178291,79.5223464844001,1142911.7337240998,19162.8770912,High income,30,32.2,0.83,FALSE,High income
Portugal,2017,55.3036,20364.19637,24.4,2.8,4.83731761644887,5216904,84.8077923069539,1149095.139026505,19162.8770912,High income,30,31.9,0.9,FALSE,High income
Portugal,2018,51.2707,20997.77449,27.5,2.63,3.240940463269,5230888,86.7356954918399,1260739.0931500988,19162.8770912,High income,30,31.6,0.87,FALSE,High income
Portugal,2019,46.6776,21569.18745,28.2,2.53,4.29794091554859,5248814,86.7709889083586,1269003.3573844053,19162.8770912,High income,30,31.5,0.96,FALSE,High income
Portugal,2020,40.9263,19778.71383,31.3,2.56,1.73847041272099,5138170,76.5086407209215,1405507.1872630774,19162.8770912,High income,30,31.6,0.82,FALSE,High income
Portugal,2021,39.1627,20747.6991,32.3,2.42,3.06611456095761,5158639,85.8735452148975,1576307.186872972,19162.8770912,High income,30,31.7,0.72,FALSE,High income
Portugal,2022,39.4987,22042.86817,32.3,2.31,3.71003929656135,5275650,101.364147310434,1591532.7245801261,19162.8770912,High income,30,31.9,0.76,FALSE,High income
Puerto Rico,1996,22.1796,22193.57914,0.7,0.11,4.428191358259987,1312028,92.6434195576681,837185.6013242695,28171.2338996,High income,30,49.3,1.27,FALSE,High income
Puerto Rico,1997,22.7979,23061.3345,0.5,0.11,4.428191358259987,1352970,94.0796549047141,844770.678434332,28171.2338996,High income,30,49.4,1.26,TRUE,High income
Puerto Rico,1998,23.1865,24197.30975,0.5,0.11,4.428191358259987,1361718,96.272630457934,851154.8432929101,28171.2338996,High income,30,49.5,1.25,FALSE,High income
Puerto Rico,1999,25.148,25374.10171,0.7,0.11,4.428191358259987,1367341,104.080496533601,857305.6099391365,28171.2338996,High income,30,49.7,1.2349999999999999,TRUE,High income
Puerto Rico,2000,25.184,26131.96308,0.6,0.11,4.428191358259987,1335977,106.169512072581,574435.1054419726,28171.2338996,High income,30,49.7,1.22,FALSE,High income
Puerto Rico,2001,24.8632,27722.36719,0.5,0.18,4.428191358259987,1348012,109.88564971882,861359.5556615999,28171.2338996,High income,30,49.8,1.2,TRUE,High income
Puerto Rico,2002,20.1436,27940.38262,0.5,0.18,4.428191358259987,1359405,106.32948683044,861009.4427625153,28171.2338996,High income,30,49.8,1.18,FALSE,High income
Puerto Rico,2003,26.1342,27937.81659,0.5,0.2,4.428191358259987,1381946,118.84015748242,860424.7090180705,28171.2338996,High income,30,49.9,1.17,FALSE,High income
Puerto Rico,2004,26.1826,30375.78958,0.5,0.18,4.428191358259987,1388497,117.000863757497,859680.2688294704,28171.2338996,High income,30,49.9,0.86,FALSE,High income
Puerto Rico,2005,26.3123,29815.21642,0.6,0.18,4.428191358259987,1425203,113.744794728395,780319.4706437095,28171.2338996,High income,30,50,1.11,FALSE,High income
Puerto Rico,2006,16.9684,29519.73868,0.5,0.2,4.428191358259987,1413462,117.728477994388,856010.6053217502,28171.2338996,High income,30,50.1,1.1,FALSE,High income
Puerto Rico,2007,17.9576,29347.846,0.5,0.21,4.428191358259987,1380534,117.595779058079,853104.0984554081,28171.2338996,High income,30,50.1,1,FALSE,High income
Puerto Rico,2008,15.3966,28976.13104,0.5,0.23,4.428191358259987,1340512,116.277994389108,850208.5096003003,28171.2338996,High income,30,50.2,1.02,FALSE,High income
Puerto Rico,2009,13.9728,28565.76792,0.5,0.22,4.428191358259987,1292495,105.262196842682,847471.137363026,28171.2338996,High income,30,50.2,0.89,FALSE,High income
Puerto Rico,2010,13.4337,28592.07758,0.4,0.22,4.428191358259987,1254577,104.153228306599,768078.0123082896,28171.2338996,High income,30,50.3,0.86,FALSE,High income
Puerto Rico,2011,11.6673,28820.97805,0.7,0.22,4.428191358259987,1207170,108.558400106824,763710.7772948468,28171.2338996,High income,30,50.3,0.85,FALSE,High income
Puerto Rico,2012,11.3375,29180.36683,0.5,0.39,4.428191358259987,1198072,103.311186552821,759238.0942816911,28171.2338996,High income,30,50.4,0.91,FALSE,High income
Puerto Rico,2013,10.9382,29426.11192,1.4,0.47,4.428191358259987,1190027,104.89224011713,755035.0796207876,28171.2338996,High income,30,50.5,0.85,FALSE,High income
Puerto Rico,2014,11.5116,29554.57854,1.6,0.49,4.428191358259987,1176454,102.385456504805,749421.7897454308,28171.2338996,High income,30,50.6,0.89,FALSE,High income
Puerto Rico,2015,12.0971,29763.4883,1.9,0.47,4.428191358259987,1161579,108.880634192821,545439.615980568,28171.2338996,High income,30,50.7,0.97,FALSE,High income
Puerto Rico,2016,11.3493,29961.54301,1.9,0.52,4.428191358259987,1150520,110.274045470098,737271.8813747459,28171.2338996,High income,30,50.7,0.94,FALSE,High income
Puerto Rico,2017,11.6298,29809.23499,2.3,0.41,4.428191358259987,1126585,113.131649032582,729760.7905162951,28171.2338996,High income,30,50.7,0.86,FALSE,High income
Puerto Rico,2018,13.697,29686.96885,1.4,0.56,4.428191358259987,1102414,106.001103428056,789766.6228392241,28171.2338996,High income,30,50.8,0.94,FALSE,High income
Puerto Rico,2019,12.6032,30181.14985,2.4,0.62,4.428191358259987,1123095,107.571456836722,789200.0083410909,28171.2338996,High income,30,50.8,0.72,FALSE,High income
Puerto Rico,2020,12.4895,28145.00535,2.5,0.48,4.428191358259987,1154073,103.509811317462,796847.5790774854,28171.2338996,High income,30,50.8,0.78,FALSE,High income
Puerto Rico,2021,12.6539,28416.7799,2.6,0.68,4.428191358259987,1122639,96.7441410324111,882806.6553501834,28171.2338996,High income,30,50.8,0.83,FALSE,High income
Puerto Rico,2022,12.6334,29819.88844,2.5,0.5,4.428191358259987,1152582,98.5007114730309,877787.136779539,28171.2338996,High income,30,50.8,0.85,FALSE,High income
Qatar,1996,22.7834,39095.05795,0.1,8.91,0.0990183569571312,325670,83.5092210549861,95717.80872035,61477.8204124,High income,30,38.3,0.17,FALSE,High income
Qatar,1997,27.8972,48844.91749,0.1,8.91,0.126092401464539,337834,84.4470388418955,99274.55043123545,61477.8204124,High income,30,38.3,0.11000000000000001,TRUE,High income
Qatar,1998,30.0407,51513.6335,0.1,8.91,0.208931894000252,358636,91.0581255555736,104259.67933301938,61477.8204124,High income,30,38.3,0.05,FALSE,High income
Qatar,1999,32.5321,50917.39641,0.1,8.91,0.058096129990468,382393,85.7329697856399,109528.44457007642,61477.8204124,High income,30,38.3,0.015,TRUE,High income
Qatar,2000,31.7518,52234.42444,0.1,8.91,0.0999438053398509,406265,89.6126597159917,65709.89684740247,61477.8204124,High income,30,38.4,-0.02,FALSE,High income
Qatar,2001,32.4293,51633.96068,0.1,9.43,0.0981464649122807,431006,94.968671679198,107037.34827419947,61477.8204124,High income,30,38.4,0.12500000000000003,TRUE,High income
Qatar,2002,36.1998,52752.70812,0.1,9.98,-0.108670298507463,455354,88.4697236252199,112013.17111617472,61477.8204124,High income,30,38.4,0.27,FALSE,High income
Qatar,2003,38.2688,52255.3835,0,9.93,0.374654636891073,480593,90.1649486943021,117061.79175680545,61477.8204124,High income,30,38.4,0.19,FALSE,High income
Qatar,2004,41.1688,59990.30649,0,9.82,1.37996183946257,494612,90.3724288385622,122123.0147311738,61477.8204124,High income,30,38.4,0.16,FALSE,High income
Qatar,2005,43.5591,60416.78292,0,9.11,0.790276424971158,527528,94.7455441696331,117738.98637705254,61477.8204124,High income,30,38.4,0.26,FALSE,High income
Qatar,2006,48.9859,64676.396890000004,0.1,8.36,0.209307678770458,651099,98.570919313572,150056.07414477287,61477.8204124,High income,30,38.5,0.31,FALSE,High income
Qatar,2007,56.1464,61423.08709,0.1,8,6.47360912900824,862514,96.114105710110607,179181.56816717464,61477.8204124,High income,30,38.5,0.4,FALSE,High income
Qatar,2008,61.8568,61213.79439,0.1,6.99,3.1732219887841,1049476,89.4328416546905,206734.58019218966,61477.8204124,High income,30,38.4,0.65,FALSE,High income
Qatar,2009,63.972,60781.87495,0.1,6.59,3.2869410637497,1196250,80.1441629727012,230613.043977187,61477.8204124,High income,30,38.3,0.68,FALSE,High income
Qatar,2010,72.2091,72333.98486,0.1,6.26,1.48908173483111,1205149,86.070289953093,211689.7684154689,61477.8204124,High income,30,38.3,0.6,FALSE,High income
Qatar,2011,83.182,81608.57169,0.1,5.55,0.559389051318707,1205722,98.7216386905895,213894.88787212595,61477.8204124,High income,30,38.2,0.5,FALSE,High income
Qatar,2012,92.3199,80621.86072,0,7.32,0.21188872224358,1270559,105.746294425841,224983.36209430092,61477.8204124,High income,30,38.1,0.8,FALSE,High income
Qatar,2013,102.1325,76486.9693,0,7.42,-0.422882595917482,1411555,102.383208106327,245618.3168755108,61477.8204124,High income,30,38.1,0.74,FALSE,High income
Qatar,2014,110.7638,71756.06493,0,6.83,0.504491036758769,1597750,99.0343747414317,270396.24549813324,61477.8204124,High income,30,38,0.57,FALSE,High income
Qatar,2015,114.0831,68985.2947,0,6.55,0.662099304441699,1760771,93.7076041736357,208336.9416325475,61477.8204124,High income,30,37.9,0.66,FALSE,High income
Qatar,2016,114.0537,67294.45858,0.1,6.2,0.510044137883475,1869946,89.5476001199351,307980.9400951983,61477.8204124,High income,30,37.7,0.68,FALSE,High income
Qatar,2017,114.1047,64497.69872,0.1,7.13,0.612038723345893,1921542,91.4945879195194,318205.6543963075,61477.8204124,High income,30,37.6,0.4,FALSE,High income
Qatar,2018,114.1047,64497.69872,0.1,7.13,0.612038723345893,1921542,91.4945879195194,318205.6543963075,61477.8204124,High income,30,37.6,0.4,NA,High income
Qatar,2019,114.1047,64497.69872,0.1,7.13,0.612038723345893,1921542,91.4945879195194,318205.6543963075,61477.8204124,High income,30,37.6,0.4,NA,High income
Qatar,2020,114.1047,64497.69872,0.1,7.13,0.612038723345893,1921542,91.4945879195194,318205.6543963075,61477.8204124,High income,30,37.6,0.4,NA,High income
Qatar,2021,114.1047,64497.69872,0.1,7.13,0.612038723345893,1921542,91.4945879195194,318205.6543963075,61477.8204124,High income,30,37.6,0.4,NA,High income
Qatar,2022,114.1047,64497.69872,0.1,7.13,0.612038723345893,1921542,91.4945879195194,318205.6543963075,61477.8204124,High income,30,37.6,0.4,NA,High income
Romania,1996,136.5488,4764.636821,11.9,5.51,0.712021742757537,9102839,60.7813693722174,1613616.1543898578,7340.25769096,Upper-middle income,30,27.6,0.03,FALSE,Upper-middle income
Romania,1997,124.3646,4546.667531,15.8,5.51,3.41529919490512,9167096,63.205242332383,1603909.8621213855,7340.25769096,Upper-middle income,30,28,0.12,TRUE,Upper-middle income
Romania,1998,108.9869,4463.607918,16.3,5.51,4.87096009208894,9217691,53.838795710082,1595242.0841538156,7340.25769096,Upper-middle income,30,28.4,0.21,FALSE,Upper-middle income
Romania,1999,93.1984,4453.78126,17.7,5.51,2.89543420938062,9269345,57.9736750449875,1587187.1209752439,7340.25769096,Upper-middle income,30,28.9,0.05499999999999999,TRUE,Upper-middle income
Romania,2000,97.4176,4569.309148,16.4,5.51,2.78361317174685,9322687,48.5213253850786,987524.241430895,7340.25769096,Upper-middle income,30,29.4,-0.1,FALSE,Upper-middle income
Romania,2001,104.4027,4875.303106,13.4,5.33,2.8642076020901,9240423,51.9285910211481,1415386.807867751,7340.25769096,Upper-middle income,30,30.1,-0.024999999999999994,TRUE,Upper-middle income
Romania,2002,103.3994,5248.549946,14.4,5.22,2.48342020141655,9124149,53.7102478139376,1392701.9208580768,7340.25769096,Upper-middle income,30,30.5,0.05,FALSE,Upper-middle income
Romania,2003,107.7599,5410.308358,15.7,5.31,3.18995908035532,9128682,56.1795270470243,1386976.5285582857,7340.25769096,Upper-middle income,30,31,-0.05,FALSE,Upper-middle income
Romania,2004,105.5727,6008.640485,17.3,4.69,8.59368512961184,9115759,60.6264786669408,1382814.955790785,7340.25769096,Upper-middle income,30,31.6,0.18,FALSE,Upper-middle income
Romania,2005,104.483,6328.090223,18.5,4.46,6.60067175776297,9093682,59.3605494490555,1263330.615061719,7340.25769096,Upper-middle income,30,32,0.24,FALSE,Upper-middle income
Romania,2006,110.8346,6876.778414,17.4,4.28,9.02006052535516,9064556,61.6836259265159,1373791.271930813,7340.25769096,Upper-middle income,30,32.4,0.44,FALSE,Upper-middle income
Romania,2007,107.0814,7483.973758,18.2,3.97,5.78679016158104,8952550,63.5051566734658,1360404.6680666842,7340.25769096,Upper-middle income,30,31.8,0.51,FALSE,Upper-middle income
Romania,2008,105.3617,8318.003428,20.4,3.61,6.37741866098849,8830328,65.1752009979412,1345273.3633926872,7340.25769096,Upper-middle income,30,31.1,0.6,FALSE,Upper-middle income
Romania,2009,85.6848,7924.870581,22.1,3.37,2.66364407064905,8123363,58.4700583666529,1338592.792823826,7340.25769096,Upper-middle income,30,30.7,0.62,FALSE,Upper-middle income
Romania,2010,83.3366,7660.706676,24.1,3.52,1.88971859139687,8597695,69.9549354932718,1223124.1812655255,7340.25769096,Upper-middle income,30,30.7,0.67,FALSE,Upper-middle income
Romania,2011,89.8117,8044.571949,21.1,3.44,1.23042689104897,8493178,76.271356441629,1220128.8415929624,7340.25769096,Upper-middle income,30,30.8,0.69,FALSE,Upper-middle income
Romania,2012,87.6268,8234.285534,21.5,3.29,1.70143772893218,8479067,76.5943239913672,1215021.1296377224,7340.25769096,Upper-middle income,30,30.9,0.56,FALSE,Upper-middle income
Romania,2013,79.5196,8287.958441,23.1,3,2.03100513989555,8457924,81.3976131747183,1209502.0851055807,7340.25769096,Upper-middle income,30,31,0.63,FALSE,Upper-middle income
Romania,2014,78.9791,8661.473973,24.3,2.85,1.9372882717301,8501618,83.3751429575201,1203976.8542625431,7340.25769096,Upper-middle income,30,31.2,0.6,FALSE,Upper-middle income
Romania,2015,80.2914,8977.017482,23.7,2.78,2.42725822119065,8583504,83.5205767017155,898839.3149280865,7340.25769096,Upper-middle income,30,31.2,0.57,FALSE,Upper-middle income
Romania,2016,78.6946,9286.876782,24.4,2.7,3.37417569649644,8473857,85.8925282906884,1191608.4957751199,7340.25769096,Upper-middle income,30,31.2,0.57,FALSE,Upper-middle income
Romania,2017,81.7856,10106.22696,23.4,2.62,2.83273074460251,8560051,87.1560645667801,1185565.7913252143,7340.25769096,Upper-middle income,30,31.7,0.43,FALSE,Upper-middle income
Romania,2018,82.9897,10788.01509,23,2.49,3.01622370394842,8495431,86.4911990211536,1287146.0010084154,7340.25769096,Upper-middle income,30,31.7,0.41,FALSE,Upper-middle income
Romania,2019,81.1525,11270.4758,23.5,2.37,2.92654448293784,8468964,84.3677121619338,1281984.7156516875,7340.25769096,Upper-middle income,30,31.4,0.44,FALSE,Upper-middle income
Romania,2020,75.704,10916.31261,24.1,2.39,1.42933934913704,8409711,77.923643460062,1404738.3061004458,7340.25769096,Upper-middle income,30,31,0.35,FALSE,Upper-middle income
Romania,2021,80.4074,11607.97712,23.6,2.4,4.09599109735679,8418497,86.6133494279219,1553064.7329230392,7340.25769096,Upper-middle income,30,30.2,0.29,FALSE,Upper-middle income
Romania,2022,75.9818,12114.87151,23.6,2.12,3.87290125410084,8415279,93.6215624887545,1550021.0845839516,7340.25769096,Upper-middle income,30,29.7,0.36,FALSE,Upper-middle income
Senegal,1996,2.9711,956.5887912,52.5,3.95,0.212746510943075,2538253,46.272432717398,691216.5407823499,1143.293956336,Lower-middle income,30,41.7,-0.13,FALSE,Lower-middle income
Senegal,1997,3.2685,962.7366895,50.7,3.95,2.95970811733688,2605918,47.2413224036235,711089.593010619,1143.293956336,Lower-middle income,30,41.6,-0.15000000000000002,TRUE,Lower-middle income
Senegal,1998,3.6675,995.9790857,48,3.95,1.0929925848965,2674211,48.0986748167655,731466.409669548,1143.293956336,Lower-middle income,30,41.6,-0.17,FALSE,Lower-middle income
Senegal,1999,4.0467,1033.763965,45.9,3.95,2.45246449488129,2744642,49.4852621662422,752555.8365205503,1143.293956336,Lower-middle income,30,41.5,-0.18,TRUE,Lower-middle income
Senegal,2000,3.9898,1048.374741,47.5,3.95,1.35774452423375,2817550,48.680089723263,455623.93642467237,1143.293956336,Lower-middle income,30,41.5,-0.19,FALSE,Lower-middle income
Senegal,2001,4.513,1067.368866,45.8,4.09,0.692757272925305,2892592,49.7205780648314,724515.3341944569,1143.293956336,Lower-middle income,30,41.5,-0.23,TRUE,Lower-middle income
Senegal,2002,4.6821,1042.255099,43.8,4.13,1.18024440779397,2972436,53.1442994641329,683562.5336156617,1143.293956336,Lower-middle income,30,41.4,-0.27,FALSE,Lower-middle income
Senegal,2003,4.5434,1074.385785,43.7,3.78,0.986458285223565,3052605,50.8212198933376,767444.1540428575,1143.293956336,Lower-middle income,30,41.3,-0.31,FALSE,Lower-middle income
Senegal,2004,5.1766,1098.200645,39.9,3.87,1.36534663159615,3129697,53.6592031275529,724683.65385745,1143.293956336,Lower-middle income,30,41.2,-0.32,FALSE,Lower-middle income
Senegal,2005,5.7483,1119.050531,40.3,3.79,1.52551294776184,3208002,54.9032435689485,746433.8717615156,1143.293956336,Lower-middle income,30,41.1,-0.26,FALSE,Lower-middle income
Senegal,2006,5.6142,1118.783043,43.4,3.72,2.47770837743402,3287202,54.1362378092613,768788.9285451521,1143.293956336,Lower-middle income,30,41,-0.37,FALSE,Lower-middle income
Senegal,2007,6.2189,1123.998622,40,3.88,2.51145667497291,3335550,59.2713043549794,863751.1703135343,1143.293956336,Lower-middle income,30,41,-0.4,FALSE,Lower-middle income
Senegal,2008,6.4436,1138.668839,39.8,3.92,2.70404739796078,3383059,62.7617698176319,815518.2211955894,1143.293956336,Lower-middle income,30,40.9,-0.35,FALSE,Lower-middle income
Senegal,2009,6.5922,1142.653172,51.3,4.59,2.05299535843602,3429881,52.3072908773365,916392.7133146806,1143.293956336,Lower-middle income,30,40.8,-0.32,FALSE,Lower-middle income
Senegal,2010,6.9774,1153.534311,49.5,4.68,1.68778336701059,3476083,52.4578551962948,798824.2547027979,1143.293956336,Lower-middle income,30,40.8,-0.32,FALSE,Lower-middle income
Senegal,2011,7.4782,1139.744479,48,4.79,1.90106996405963,3527054,57.5768785989578,892162.441480865,1143.293956336,Lower-middle income,30,40.7,-0.25,FALSE,Lower-middle income
Senegal,2012,7.3632,1154.05678,49.6,4.51,1.5636801956504,3583550,61.9753040040375,849688.6440610931,1143.293956336,Lower-middle income,30,40.6,-0.11,FALSE,Lower-middle income
Senegal,2013,7.8401,1147.385922,42.7,4.07,1.64581763022307,3653241,60.6267663596737,951152.3220723268,1143.293956336,Lower-middle income,30,40.6,-0.07,FALSE,Lower-middle income
Senegal,2014,8.3821,1180.798711,42.5,4.15,2.03613121185768,3737652,58.4425289760992,908268.0843960462,1143.293956336,Lower-middle income,30,40.5,-0.26,FALSE,Lower-middle income
Senegal,2015,9.2176,1218.006136,39.1,4.19,2.30194934655845,3825810,58.1103376742017,763207.4489618785,1143.293956336,Lower-middle income,30,40.4,-0.22,FALSE,Lower-middle income
Senegal,2016,10.2962,1257.409069,36.7,3.93,2.48110320660753,4362873,54.1081692072139,970792.349353478,1143.293956336,Lower-middle income,30,40.4,-0.21,FALSE,Lower-middle income
Senegal,2017,10.2027,1312.109328,36.8,3.65,2.80185380597297,4146271,57.7052798455617,1086642.862699174,1143.293956336,Lower-middle income,30,40.3,-0.2,FALSE,Lower-middle income
Senegal,2018,10.7352,1355.096109,34.2,3.48,3.66765809010971,4514053,61.7898394793183,1122301.1790052098,1143.293956336,Lower-middle income,30,40.3,-0.15,FALSE,Lower-middle income
Senegal,2019,11.0284,1379.608752,36.2,3.72,4.55247618583037,4904458,64.2362506061005,1264287.3860916677,1143.293956336,Lower-middle income,30,40.2,-0.18,FALSE,Lower-middle income
Senegal,2020,10.8143,1361.791437,38.7,3.55,7.52395708111688,5032015,60.0468716137065,1305506.89617372,1143.293956336,Lower-middle income,30,40.2,-0.29,FALSE,Lower-middle income
Senegal,2021,12.2234,1414.539511,35.4,3.58,9.40426190185874,5262663,69.3759939883832,1647692.6464452655,1143.293956336,Lower-middle income,30,40.1,-0.32,FALSE,Lower-middle income
Senegal,2022,12.2234,1414.539511,35.4,3.58,9.40426190185874,5262663,69.3759939883832,1647692.6464452655,1143.293956336,Lower-middle income,30,40.1,-0.32,NA,Lower-middle income
Serbia,1996,249.4003998629198,3497.550467,15.2,8.47,9.85383583099955,3474556,32.6780204946957,709955.446982972,5095.8958586,Upper-middle income,30,30.8,-0.77,NA,Upper-middle income
Serbia,1997,249.4003998629198,3497.550467,15.2,8.47,9.85383583099955,3474556,32.6780204946957,709955.446982972,5095.8958586,Upper-middle income,30,30.8,-0.77,TRUE,Upper-middle income
Serbia,1998,249.4003998629198,3699.403871,15.5,8.47,9.85383583099955,3457551,39.1669755756981,713098.5829185436,5095.8958586,Upper-middle income,30,31,-0.82,FALSE,Upper-middle income
Serbia,1999,249.4003998629198,3329.45173,22.1,8.47,9.85383583099955,3485426,24.1979423920709,716453.5281987854,5095.8958586,Upper-middle income,30,31.5,-0.84,TRUE,Upper-middle income
Serbia,2000,249.4003998629198,3542.353739,22.1,8.47,9.85383583099955,3467987,21.109043880746,432195.94631629466,5095.8958586,Upper-middle income,30,32.4,-0.86,FALSE,Upper-middle income
Serbia,2001,249.4003998629198,3788.982294,19.6,8.63,9.85383583099955,3455221,53.8950786178485,651852.613477932,5095.8958586,Upper-middle income,30,33.2,-0.75,TRUE,Upper-middle income
Serbia,2002,249.4003998629198,4038.652546,18,8.66,9.85383583099955,3446925,54.302882889577,655818.4970814268,5095.8958586,Upper-middle income,30,33.8,-0.64,FALSE,Upper-middle income
Serbia,2003,249.4003998629198,4233.776466,15.7,8.72,9.85383583099955,3432250,58.2946720222191,657746.2289285279,5095.8958586,Upper-middle income,30,34.4,-0.61,FALSE,Upper-middle income
Serbia,2004,249.4003998629198,4527.434977,14.6,8.72,9.85383583099955,3407528,72.2876162455649,659796.4331307643,5095.8958586,Upper-middle income,30,34.8,-0.47,FALSE,Upper-middle income
Serbia,2005,249.4003998629198,4809.138477,16.1,7.34,9.85383583099955,3386286,71.9925488520017,601427.1942033354,5095.8958586,Upper-middle income,30,34.9,-0.62,FALSE,Upper-middle income
Serbia,2006,249.4003998629198,5016.412841,15.3,7.41,9.85383583099955,3363325,75.529235364472,602692.5738772537,5095.8958586,Upper-middle income,30,34.5,-0.53,FALSE,Upper-middle income
Serbia,2007,249.4003998629198,5431.27889,14,6.77,9.85383583099955,3362257,72.7165875771534,603921.2821822546,5095.8958586,Upper-middle income,30,34.2,-0.44,FALSE,Upper-middle income
Serbia,2008,249.4003998629198,5735.947716,15.5,6.53,7.48017377130846,3309218,75.7432462868839,605071.1712765755,5095.8958586,Upper-middle income,30,33.6,-0.39,FALSE,Upper-middle income
Serbia,2009,249.4003998629198,5578.01198,20.7,6.05,6.23823937763425,3186654,63.5017226157541,606307.6108946241,5095.8958586,Upper-middle income,30,33.1,-0.18,FALSE,Upper-middle income
Serbia,2010,249.4003998629198,5690.703269,20.5,6.19,3.88925451665989,3096867,73.7088615865295,556916.1019622745,5095.8958586,Upper-middle income,30,33,-0.07,FALSE,Upper-middle income
Serbia,2011,249.4003998629198,5737.001199,17.4,6.29,9.6203440965999,3083122,75.7493613069523,556867.7696186942,5095.8958586,Upper-middle income,30,32.9,-0.02,FALSE,Upper-middle income
Serbia,2012,249.4003998629198,5739.307502,19.5,5.69,2.82759932149649,3094915,82.0766814348254,557198.6876574679,5095.8958586,Upper-middle income,30,33.1,-0.07,FALSE,Upper-middle income
Serbia,2013,249.4003998629198,5793.336142,20,5.66,4.08141056622247,3141511,84.3322563766638,557346.9938627977,5095.8958586,Upper-middle income,30,33.3,-0.06,FALSE,Upper-middle income
Serbia,2014,249.4003998629198,5716.540478,23.2,5.12,4.07119376860245,3153169,88.3815023270446,557509.7225378092,5095.8958586,Upper-middle income,30,33.3,0.18,FALSE,Upper-middle income
Serbia,2015,249.4003998629198,5820.321558,21.2,5.59,5.67381755834409,3113181,93.5281477663237,418337.2075316001,5095.8958586,Upper-middle income,30,33,0.14,FALSE,Upper-middle income
Serbia,2016,249.4003998629198,6024.95753,20.9,5.6,5.57770746372387,3203020,97.6906940431804,557642.62951135,5095.8958586,Upper-middle income,30,32.5,0.02,FALSE,Upper-middle income
Serbia,2017,249.4003998629198,6200.260603,20,5.61,6.29636171721259,3222475,102.740445166934,557780.9750819681,5095.8958586,Upper-middle income,30,32,-0.05,FALSE,Upper-middle income
Serbia,2018,249.4003998629198,6524.079685,21,5.28,7.71374568954874,3230350,105.563713028559,608700.8772206588,5095.8958586,Upper-middle income,30,32,0.1,FALSE,Upper-middle income
Serbia,2019,249.4003998629198,6870.757464,21.4,5.03,7.92487427143519,3219618,107.577309546092,608649.4731928286,5095.8958586,Upper-middle income,30,31.1,0.1,FALSE,Upper-middle income
Serbia,2020,249.4003998629198,6850.966778,26,5.25,6.23865408002073,3157142,100.324460810129,669047.582183405,5095.8958586,Upper-middle income,30,31.1,0.08,FALSE,Upper-middle income
Serbia,2021,249.4003998629198,7465.675309,27.2,4.97,6.95312089132575,3322738,112.342298324945,741731.1178394683,5095.8958586,Upper-middle income,30,31.3,0.04,FALSE,Upper-middle income
Serbia,2022,249.4003998629198,7857.403271,27.2,5.02,6.90481580907468,3289801,131.93764235858,733438.6843723574,5095.8958586,Upper-middle income,30,31.2,0.14,FALSE,Upper-middle income
Sierra Leone,1996,0.6381,683.0550577,94.3,13.81,0.0705024554184129,1530664,49.5955306540939,300352.3633743659,844.01314674,Low income,30,43.1,-1.53,FALSE,Low income
Sierra Leone,1997,0.622,634.6732628,94.5,13.81,0.211710400017256,1548998,28.2780240362665,307146.5111331854,844.01314674,Low income,30,42.9,-1.51,TRUE,Low income
Sierra Leone,1998,0.6542,639.6759048,94.6,13.81,0.015599333033395,1562683,35.3326795564082,313585.3398371216,844.01314674,Low income,30,42.8,-1.49,FALSE,Low income
Sierra Leone,1999,0.6723,623.7828413,95,13.81,0.0796552797705399,1568607,33.7491637023642,319367.24265410285,844.01314674,Low income,30,42.6,-1.53,TRUE,Low income
Sierra Leone,2000,0.4346,649.4047082,93.3,13.81,6.13349349626253,1605142,57.5299628959222,173992.83099908664,844.01314674,Low income,30,42.4,-1.57,FALSE,Low income
Sierra Leone,2001,0.5462,573.3198082,91.2,12.01,0.584947698911533,1701877,22.973344550822,281813.42693538696,844.01314674,Low income,30,42.3,-1.46,TRUE,Low income
Sierra Leone,2002,0.5768,684.7197104,88,9.82,0.538476815295514,1802396,24.877501268031,270713.24129282474,844.01314674,Low income,30,42.1,-1.35,FALSE,Low income
Sierra Leone,2003,0.61240000000000006,719.7936257,86.5,9.11,0.402080457702556,1877134,29.6907242069556,306638.4148153701,844.01314674,Low income,30,42,-1.18,FALSE,Low income
Sierra Leone,2004,0.6122,740.9510275,86.5,8.54,2.73329107489935,1987007,29.5152907333821,290781.72132029646,844.01314674,Low income,30,41.8,-1.09,FALSE,Low income
Sierra Leone,2005,0.568,752.6902532,88.1,8.01,3.56470945553037,2016468,30.3948837744944,300216.96998104244,844.01314674,Low income,30,41.6,-1.1,FALSE,Low income
